T    ,ILAGR,ITYPE,EXIST,SET  ,COORX,COORY,COORZ,
 3.05200000E+000, 2.03900000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 3.58107516E-003,-9.59315254E-004,-6.22437698E-002,
 3.05200000E+000, 2.00520000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 2.62996809E-003,-4.84850001E-003,-6.22437698E-002,
 3.05200000E+000, 1.99800000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 1.26336785E-004,-6.37189621E-003,-6.22437698E-002,
 3.05200000E+000, 2.09610000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 4.33285337E-003,-4.45255799E-003,-6.22437698E-002,
 3.05200000E+000, 1.97680000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-5.03169573E-004,-6.79430715E-003,-6.22437698E-002,
 3.05300000E+000, 1.99790000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-5.64760860E-004,-6.13475523E-003,-6.22437698E-002,
 3.05300000E+000, 2.02040000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-1.99334633E-004,-3.63937757E-003,-6.22437698E-002,
 3.05300000E+000, 2.01960000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-3.76374600E-003,-4.72916806E-003,-6.22437698E-002,
 3.05300000E+000, 2.00730000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-2.29836730E-003,-4.02971149E-003,-6.22437698E-002,
 3.05300000E+000, 1.99680000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-5.66812003E-003,-1.16951116E-003,-6.22437698E-002,
 3.05300000E+000, 2.02790000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-4.04270616E-003, 1.71301409E-003,-6.22437698E-002,
 3.05300000E+000, 2.02210000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-4.16870605E-003, 7.73639071E-004,-6.22437698E-002,
 3.05300000E+000, 1.99760000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-6.28446946E-003, 2.45825092E-004,-6.22437698E-002,
 3.05300000E+000, 2.02190000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-1.27020356E-003, 4.99718070E-003,-6.22437698E-002,
 3.05300000E+000, 2.01720000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 2.39704519E-003, 7.54329564E-004,-6.22437698E-002,
 3.05300000E+000, 2.03990000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 6.66145449E-004, 4.87558673E-003,-6.22437698E-002,
 3.05300000E+000, 2.03650000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 4.39495504E-004, 4.92292392E-003,-6.22437698E-002,
 3.05300000E+000, 2.03710000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 7.33780643E-005, 4.56043986E-003,-6.22437698E-002,
 3.05300000E+000, 2.03310000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 4.34496294E-004, 2.89258503E-003,-6.22437698E-002,
 3.05300000E+000, 2.02250000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 5.97255483E-003, 5.51661238E-004,-6.22437698E-002,
 3.05300000E+000, 2.03210000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 4.63520460E-003,-6.79240377E-005,-6.22437698E-002,
 3.05300000E+000, 1.96190000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 3.99755458E-003,-3.27751401E-003,-6.22437698E-002,
 3.05300000E+000, 2.00910000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 4.87850357E-003,-2.39179094E-003,-6.22437698E-002,
 3.05300000E+000, 2.03300000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 3.96019061E-003,-5.67148790E-004,-6.22437698E-002,
 3.05300000E+000, 1.99930000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 3.60856297E-003,-4.13190328E-003,-6.22437698E-002,
 3.05300000E+000, 1.97460000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-4.99897855E-004,-6.70913674E-003,-6.22437698E-002,
 3.05400000E+000, 2.04570000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-1.84634995E-003,-6.77694284E-003,-6.22437698E-002,
 3.05400000E+000, 1.94290000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-3.32253946E-003,-4.61915196E-003,-6.22437698E-002,
 3.05400000E+000, 1.97330000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-1.86481032E-003,-2.32605050E-003,-6.22437698E-002,
 3.05400000E+000, 2.01900000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-3.04552079E-003,-1.46256962E-003,-6.22437698E-002,
 3.05400000E+000, 1.98480000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-2.37496399E-003,-1.35101718E-003,-6.22437698E-002,
 3.05400000E+000, 2.01420000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-4.93868202E-003, 2.00651706E-004,-6.22437698E-002,
 3.05400000E+000, 2.01480000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-4.84478582E-003,-6.60462530E-005,-6.22437698E-002,
 3.05400000E+000, 1.96940000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-6.37081338E-003,-2.01770513E-003,-6.22437698E-002,
 3.05400000E+000, 2.01710000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-3.95696530E-003,-1.20650251E-003,-6.22437698E-002,
 3.05388413E+000, 1.99310000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-4.72554198E-003,-2.16647655E-003,-6.22437698E-002,
 3.05400000E+000, 2.00360000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-5.75214669E-003, 3.21686046E-004,-6.22437698E-002,
 3.05400000E+000, 2.03050000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-6.47907585E-003, 3.05308482E-003,-6.22437698E-002,
 3.05400000E+000, 1.95090000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-4.36651687E-003, 3.94117434E-003,-6.22437698E-002,
 3.05400000E+000, 2.00100000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-1.68950571E-003, 2.20937633E-003,-6.22437698E-002,
 3.05400000E+000, 2.01290000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-9.16765521E-004, 5.90512608E-003,-6.22437698E-002,
 3.05400000E+000, 2.01560000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 2.31342283E-003, 1.75211460E-003,-6.22437698E-002,
 3.05400000E+000, 2.02660000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 3.03817526E-003, 2.55113816E-003,-6.22437698E-002,
 3.05400000E+000, 2.03980000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 2.17871050E-003, 3.65271439E-003,-6.22437698E-002,
 3.05400000E+000, 2.03690000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 2.22712112E-003, 3.55299860E-003,-6.22437698E-002,
 3.05400000E+000, 1.95150000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 2.76270264E-003, 5.51296574E-003,-6.22437698E-002,
 3.05400000E+000, 2.06920000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 4.49481104E-003, 4.70145840E-003,-6.22437698E-002,
 3.05400000E+000, 2.01910000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 4.88983373E-003, 2.69854041E-003,-6.22437698E-002,
 3.05400000E+000, 1.98080000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 6.10599582E-003, 1.98776848E-003,-6.22437698E-002,
 3.05400000E+000, 2.01340000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 5.73455268E-003, 1.61515109E-003,-6.22437698E-002,
 3.05400000E+000, 2.03380000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 4.52186773E-003, 1.33274635E-003,-6.22437698E-002,
 3.05388413E+000, 2.02460000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 5.41453908E-003,-5.83877770E-004,-6.22437698E-002,
 3.05400000E+000, 2.00600000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 5.70487143E-004,-2.46829547E-003,-6.22437698E-002,
 3.05400000E+000, 2.02580000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 1.32388197E-003,-2.96390432E-003,-6.22437698E-002,
 3.05400000E+000, 2.01850000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 3.00408920E-003,-3.69133949E-003,-6.22437698E-002,
 3.05400000E+000, 2.02450000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 1.63075812E-003,-3.71144680E-003,-6.22437698E-002,
 3.05373678E+000, 1.91040000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 4.34370948E-003,-3.85952366E-003,-6.22437698E-002,
 3.05500000E+000, 2.01570000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 7.58992078E-005,-1.38013303E-004,-6.22437698E-002,
 3.05500000E+000, 2.01390000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-1.93544473E-003, 3.18782768E-003,-6.22437698E-002,
 3.05500000E+000, 2.01360000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 3.62105830E-003, 3.15949982E-003,-6.22437698E-002,
 3.05500000E+000, 2.06010000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 2.80558023E-003, 6.11037340E-003,-6.22437698E-002,
 3.05500000E+000, 1.99490000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 5.64230939E-003, 2.41768496E-003,-6.22437698E-002,
 3.05500000E+000, 2.03470000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 4.31318044E-003, 5.79459913E-004,-6.22437698E-002,
 3.05600000E+000, 2.03950000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-3.67198840E-003,-5.57882736E-003,-6.22437698E-002,
 3.05600000E+000, 1.99110000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-3.64822435E-003,-2.63892489E-003,-6.22437698E-002,
 3.05600000E+000, 1.96600000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-2.60599552E-003,-2.68875601E-003,-6.22437698E-002,
 3.05600000E+000, 1.98520000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-1.66268092E-003,-5.46609157E-003,-6.22437698E-002,
 3.05600000E+000, 2.00630000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-1.29996590E-003,-4.74629553E-003,-6.22437698E-002,
 3.05600000E+000, 2.00130000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-1.64149922E-003, 4.82715873E-005,-6.22437698E-002,
 3.05600000E+000, 2.01580000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-2.94171668E-003,-7.03334074E-004,-6.22437698E-002,
 3.05600000E+000, 2.00530000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-5.41487777E-003, 1.16656622E-003,-6.22437698E-002,
 3.05600000E+000, 2.04250000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-5.98003408E-003, 2.88059028E-003,-6.22437698E-002,
 3.05600000E+000, 2.12600000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-3.89762554E-003, 4.79036086E-003,-6.22437698E-002,
 3.05600000E+000, 1.98160000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-2.94851909E-003, 4.16639230E-003,-6.22437698E-002,
 3.05600000E+000, 2.04080000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-3.63255721E-003, 5.93289387E-003,-6.22437698E-002,
 3.05600000E+000, 2.01230000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-3.08040383E-004, 1.61320681E-003,-6.22437698E-002,
 3.05600000E+000, 2.01760000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-3.13309451E-004, 7.34024363E-004,-6.22437698E-002,
 3.05600000E+000, 2.02150000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 5.39897289E-003, 9.58336834E-004,-6.22437698E-002,
 3.05600000E+000, 2.02880000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 5.44754397E-003,-6.85336349E-006,-6.22437698E-002,
 3.05600000E+000, 2.05020000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 6.31741092E-003,-3.06902346E-003,-6.22437698E-002,
 3.05600000E+000, 2.01260000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 2.49148671E-003,-2.76376676E-003,-6.22437698E-002,
 3.05600000E+000, 2.01190000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 1.57214561E-003,-2.68438536E-003,-6.22437698E-002,
 3.05600000E+000, 2.01630000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 3.82061498E-003,-4.07234144E-003,-6.22437698E-002,
 3.05700000E+000, 1.99450000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-4.03219431E-004,-5.91711434E-003,-6.22437698E-002,
 3.05700000E+000, 2.01950000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-8.84613718E-004,-3.36204601E-003,-6.22437698E-002,
 3.05700000E+000, 1.97490000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-2.02136820E-003,-2.48301755E-003,-6.22437698E-002,
 3.05700000E+000, 1.99530000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-2.29759788E-003,-2.98231064E-003,-6.22437698E-002,
 3.05700000E+000, 1.99200000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-1.98965389E-003,-7.86508506E-004,-6.22437698E-002,
 3.05700000E+000, 1.98970000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-6.09578981E-003,-6.14476312E-004,-6.22437698E-002,
 3.05700000E+000, 2.01790000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-3.42287101E-003,-4.80601307E-004,-6.22437698E-002,
 3.05661398E+000, 1.99230000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-6.79858390E-003, 1.52237344E-003,-6.22437698E-002,
 3.05700000E+000, 2.01380000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-4.28427484E-003, 1.05747769E-003,-6.22437698E-002,
 3.05700000E+000, 1.95620000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-3.22085668E-003, 3.66681237E-003,-6.22437698E-002,
 3.05700000E+000, 2.01800000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-1.13868618E-003, 5.38719869E-003,-6.22437698E-002,
 3.05700000E+000, 2.01990000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-1.18817760E-003, 5.30475158E-003,-6.22437698E-002,
 3.05700000E+000, 2.01820000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 1.59986162E-003, 1.82905810E-003,-6.22437698E-002,
 3.05700000E+000, 2.02360000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 2.82790886E-003, 7.37273187E-004,-6.22437698E-002,
 3.05700000E+000, 2.01610000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 8.75977080E-004, 1.64308491E-003,-6.22437698E-002,
 3.05700000E+000, 2.11190000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 4.65423253E-003, 3.98403129E-003,-6.22437698E-002,
 3.05700000E+000, 2.00760000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 2.20644302E-003,-2.59501380E-003,-6.22437698E-002,
 3.05700000E+000, 2.01090000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 1.10876115E-003,-4.39969725E-003,-6.22437698E-002,
 3.05700000E+000, 2.01350000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 1.67064392E-003,-4.42261100E-003,-6.22437698E-002,
 3.05700000E+000, 1.97000000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 2.82059721E-003,-5.23485790E-003,-6.22437698E-002,
 3.05700000E+000, 1.95710000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 3.26837993E-004,-7.04531361E-003,-6.22437698E-002,
 3.05800000E+000, 2.05000000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-3.03873142E-003,-5.81836960E-003,-6.22437698E-002,
 3.05800000E+000, 2.01010000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 4.29838189E-005,-3.83701502E-003,-6.22437698E-002,
 3.05800000E+000, 2.00990000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-1.24740185E-003,-4.58212307E-003,-6.22437698E-002,
 3.05800000E+000, 2.00480000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-1.20142708E-003,-5.72840782E-004,-6.22437698E-002,
 3.05800000E+000, 1.97310000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-4.92101086E-003,-2.48406502E-003,-6.22437698E-002,
 3.05800000E+000, 2.01590000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-3.69011900E-003, 2.35336463E-005,-6.22437698E-002,
 3.05800000E+000, 2.03880000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-4.97049025E-003, 4.44381433E-003,-6.22437698E-002,
 3.05800000E+000, 1.98450000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-2.80636905E-003, 3.85223363E-003,-6.22437698E-002,
 3.05800000E+000, 1.99480000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-2.47406889E-003, 4.86705292E-003,-6.22437698E-002,
 3.05800000E+000, 2.01930000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 1.55478112E-003, 8.85009296E-004,-6.22437698E-002,
 3.05800000E+000, 2.01940000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 1.11361018E-003, 5.70427039E-003,-6.22437698E-002,
 3.05800000E+000, 2.00770000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 3.89053457E-003, 3.62303819E-003,-6.22437698E-002,
 3.05800000E+000, 1.97940000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 4.41855139E-003, 3.57863749E-003,-6.22437698E-002,
 3.05763555E+000, 2.02370000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 4.80114703E-003, 1.20643496E-003,-6.22437698E-002,
 3.05800000E+000, 2.00620000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 2.06720387E-003,-5.09464143E-004,-6.22437698E-002,
 3.05800000E+000, 2.02630000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 3.23072883E-003,-5.76516732E-004,-6.22437698E-002,
 3.05800000E+000, 2.01310000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 1.52723439E-003,-4.27183979E-003,-6.22437698E-002,
 3.05800000E+000, 2.03190000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 2.21225360E-003,-6.25264289E-003,-6.22437698E-002,
 3.05800000E+000, 2.08690000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 5.66549521E-003,-3.05982233E-003,-6.22437698E-002,
 3.05800000E+000, 2.04780000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 5.43634803E-003,-3.94101128E-003,-6.22437698E-002,
 3.05900000E+000, 1.99880000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-2.23816461E-003,-3.89862966E-003,-6.22437698E-002,
 3.05900000E+000, 1.97920000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-2.13133816E-003,-1.77613154E-003,-6.22437698E-002,
 3.05900000E+000, 2.04670000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-5.56526426E-003,-3.23843786E-003,-6.22437698E-002,
 3.05900000E+000, 2.04020000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-6.69320915E-003,-1.94875345E-003,-6.22437698E-002,
 3.05900000E+000, 2.01100000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-1.50147817E-003, 3.06348630E-003,-6.22437698E-002,
 3.05900000E+000, 2.00960000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-1.17824422E-003, 1.27850196E-003,-6.22437698E-002,
 3.05900000E+000, 2.02380000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 1.50502290E-003, 4.55907910E-003,-6.22437698E-002,
 3.05900000E+000, 2.00810000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-1.57638904E-004, 6.41606696E-003,-6.22437698E-002,
 3.05900000E+000, 2.02600000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 1.97104562E-003, 3.61150127E-003,-6.22437698E-002,
 3.05900000E+000, 1.98360000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 3.42337653E-003, 3.99373316E-003,-6.22437698E-002,
 3.05900000E+000, 2.06220000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 6.47592304E-003, 2.48915162E-003,-6.22437698E-002,
 3.05900000E+000, 2.02230000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 3.28437678E-003, 2.50449015E-004,-6.22437698E-002,
 3.05900000E+000, 2.01440000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 2.66694638E-003,-6.89198312E-004,-6.22437698E-002,
 3.05900000E+000, 2.01670000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 2.86471177E-003,-9.86889836E-004,-6.22437698E-002,
 3.06000000E+000, 2.02820000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-4.62355110E-003,-4.67943023E-003,-6.22437698E-002,
 3.06000000E+000, 1.99220000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-3.00966691E-004,-1.70519341E-003,-6.22437698E-002,
 3.06000000E+000, 1.98510000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-5.26621769E-003,-1.46981910E-003,-6.22437698E-002,
 3.06000000E+000, 2.08430000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-5.38466999E-003,-3.19301831E-003,-6.22437698E-002,
 3.06000000E+000, 1.95580000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-6.48287825E-003,-9.08727394E-004,-6.22437698E-002,
 3.06000000E+000, 1.96350000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-6.90605586E-003, 1.71781921E-004,-6.22437698E-002,
 3.06000000E+000, 2.00780000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-3.87929198E-003, 2.95692982E-003,-6.22437698E-002,
 3.06000000E+000, 2.03350000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-3.89964682E-003, 5.81773539E-003,-6.22437698E-002,
 3.06000000E+000, 1.92000000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-2.82698311E-003, 5.37188647E-003,-6.22437698E-002,
 3.06000000E+000, 2.01060000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-3.23616943E-003, 1.08085747E-003,-6.22437698E-002,
 3.06000000E+000, 2.01460000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 2.12786938E-005, 5.49971421E-003,-6.22437698E-002,
 3.06000000E+000, 2.00030000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-9.44970420E-004, 2.64033254E-003,-6.22437698E-002,
 3.06000000E+000, 2.01980000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-1.37054034E-003, 3.73330454E-003,-6.22437698E-002,
 3.06000000E+000, 1.99020000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-9.91081025E-004, 2.25425188E-003,-6.22437698E-002,
 3.06000000E+000, 2.02320000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 1.15029187E-003, 3.35011804E-003,-6.22437698E-002,
 3.06000000E+000, 2.02010000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 6.53387549E-004, 4.47260498E-003,-6.22437698E-002,
 3.06000000E+000, 1.97600000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 3.43659537E-003, 4.64418767E-003,-6.22437698E-002,
 3.06000000E+000, 2.02120000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 4.26617767E-003, 6.41963357E-004,-6.22437698E-002,
 3.06000000E+000, 2.02170000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 4.59267691E-003, 8.12282534E-004,-6.22437698E-002,
 3.06000000E+000, 1.95260000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 6.82218974E-003, 1.08916669E-003,-6.22437698E-002,
 3.05988413E+000, 1.99500000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 4.72715150E-003,-2.33634914E-003,-6.22437698E-002,
 3.06000000E+000, 2.00080000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 5.35374260E-004,-9.98800651E-004,-6.22437698E-002,
 3.06000000E+000, 1.98600000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 2.23471652E-003,-1.89477254E-003,-6.22437698E-002,
 3.06000000E+000, 2.00210000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 2.56910166E-003,-4.22533442E-003,-6.22437698E-002,
 3.06000000E+000, 2.01730000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 1.30105194E-003,-3.14101623E-003,-6.22437698E-002,
 3.06000000E+000, 1.97260000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 9.23787888E-004,-6.31257472E-003,-6.22437698E-002,
 3.06000000E+000, 1.98570000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 9.16296039E-004,-6.06385876E-003,-6.22437698E-002,
 3.06100000E+000, 2.02410000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-4.91254090E-003,-4.19904634E-003,-6.22437698E-002,
 3.06088413E+000, 2.02980000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-5.25162441E-003,-3.83635208E-003,-6.22437698E-002,
 3.06100000E+000, 2.00590000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-8.91551542E-004,-3.05231883E-003,-6.22437698E-002,
 3.06100000E+000, 1.99850000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-2.04700816E-003,-3.74699653E-003,-6.22437698E-002,
 3.06100000E+000, 2.00710000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-9.44380958E-004,-3.14753015E-003,-6.22437698E-002,
 3.06100000E+000, 1.96320000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-3.08543698E-003,-3.88166410E-003,-6.22437698E-002,
 3.06100000E+000, 1.97820000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-3.32964844E-003,-2.73515931E-003,-6.22437698E-002,
